scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,duration,aantalTussenstops,availableSeats,flightNumber,carrierCode,carrierName,departureDate,departureTime,arrivalDate,arrivalTime,totalPrice,taxIncludedInPrice
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,9,SN5631,SN,BRUSSELS AIRLINES,2023-06-14,19:00:00+02:00,2023-06-15,08:35:00+03:00,173.32,110.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,3,SN8172,SN,BRUSSELS AIRLINES,2023-06-14,06:50:00+02:00,2023-06-14,15:10:00+03:00,277.38,118.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,08:20,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-14,06:55:00+02:00,2023-06-14,16:15:00+03:00,350.38,131.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-15,19:15:00+02:00,2023-06-16,08:35:00+03:00,177.88,92.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,2,SN3259,SN,BRUSSELS AIRLINES,2023-06-15,12:00:00+02:00,2023-06-15,15:45:00+03:00,226.14,67.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,5,SN5631,SN,BRUSSELS AIRLINES,2023-06-15,19:00:00+02:00,2023-06-16,08:35:00+03:00,241.32,134.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,1,SN5589,SN,BRUSSELS AIRLINES,2023-06-17,19:15:00+02:00,2023-06-18,08:35:00+03:00,207.88,100.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,1,SN5629,SN,BRUSSELS AIRLINES,2023-06-17,06:55:00+02:00,2023-06-17,13:35:00+03:00,430.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-17,19:15:00+02:00,2023-06-18,14:35:00+03:00,655.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-17,19:15:00+02:00,2023-06-18,14:35:00+03:00,752.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-06-18,07:00:00+02:00,2023-06-18,10:45:00+03:00,226.14,67.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-18,06:55:00+02:00,2023-06-18,14:35:00+03:00,580.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,5,SN5589,SN,BRUSSELS AIRLINES,2023-06-19,19:15:00+02:00,2023-06-20,08:35:00+03:00,147.88,84.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,4,SN5631,SN,BRUSSELS AIRLINES,2023-06-19,19:00:00+02:00,2023-06-20,08:35:00+03:00,173.32,110.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:55,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-06-19,06:55:00+02:00,2023-06-19,14:50:00+03:00,460.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-20,06:50:00+02:00,2023-06-20,13:30:00+03:00,277.38,118.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,4,SN5631,SN,BRUSSELS AIRLINES,2023-06-21,19:00:00+02:00,2023-06-22,08:35:00+03:00,207.32,122.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-21,19:15:00+02:00,2023-06-22,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-21,06:50:00+02:00,2023-06-21,15:10:00+03:00,277.38,118.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,08:20,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-06-21,06:55:00+02:00,2023-06-21,16:15:00+03:00,350.38,131.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-06-22,12:00:00+02:00,2023-06-22,15:45:00+03:00,226.14,67.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-22,19:15:00+02:00,2023-06-23,08:35:00+03:00,391.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,4,SN5631,SN,BRUSSELS AIRLINES,2023-06-22,19:00:00+02:00,2023-06-23,08:35:00+03:00,505.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-24,19:15:00+02:00,2023-06-25,08:35:00+03:00,391.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,3,SN5629,SN,BRUSSELS AIRLINES,2023-06-24,06:55:00+02:00,2023-06-24,13:35:00+03:00,430.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-24,19:15:00+02:00,2023-06-25,14:35:00+03:00,557.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-24,19:15:00+02:00,2023-06-25,14:35:00+03:00,655.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-06-25,07:00:00+02:00,2023-06-25,10:45:00+03:00,226.14,67.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-06-25,06:55:00+02:00,2023-06-25,14:35:00+03:00,482.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-26,19:15:00+02:00,2023-06-27,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,9,SN5631,SN,BRUSSELS AIRLINES,2023-06-26,19:00:00+02:00,2023-06-27,08:35:00+03:00,285.32,161.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:55,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-06-26,06:55:00+02:00,2023-06-26,14:50:00+03:00,302.38,113.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-27,06:50:00+02:00,2023-06-27,13:30:00+03:00,277.38,118.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,7,SN5589,SN,BRUSSELS AIRLINES,2023-06-28,19:15:00+02:00,2023-06-29,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-06-28,06:50:00+02:00,2023-06-28,15:10:00+03:00,277.38,118.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,9,SN5631,SN,BRUSSELS AIRLINES,2023-06-28,19:00:00+02:00,2023-06-29,08:35:00+03:00,285.32,161.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,08:20,1,5,SN4545,SN,BRUSSELS AIRLINES,2023-06-28,06:55:00+02:00,2023-06-28,16:15:00+03:00,350.38,131.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-06-29,12:00:00+02:00,2023-06-29,15:45:00+03:00,265.14,76.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-06-29,19:15:00+02:00,2023-06-30,08:35:00+03:00,391.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,6,SN5631,SN,BRUSSELS AIRLINES,2023-06-29,19:00:00+02:00,2023-06-30,08:35:00+03:00,453.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:05,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-06-29,06:55:00+02:00,2023-06-29,15:00:00+03:00,302.38,113.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,14:30,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-01,06:50:00+02:00,2023-07-01,22:20:00+03:00,487.38,148.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-07-01,19:15:00+02:00,2023-07-02,08:35:00+03:00,495.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-07-01,19:15:00+02:00,2023-07-02,14:35:00+03:00,557.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:10,1,9,SN4557,SN,BRUSSELS AIRLINES,2023-07-01,15:00:00+02:00,2023-07-01,21:10:00+03:00,589.72,152.72
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-07-01,06:55:00+02:00,2023-07-01,13:35:00+03:00,677.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-07-02,07:00:00+02:00,2023-07-02,10:45:00+03:00,421.14,82.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:40,1,7,SN5629,SN,BRUSSELS AIRLINES,2023-07-02,06:55:00+02:00,2023-07-02,14:35:00+03:00,482.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,11:50,1,5,SN5589,SN,BRUSSELS AIRLINES,2023-07-03,19:15:00+02:00,2023-07-04,08:05:00+03:00,177.88,92.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:05,2,9,SN5631,SN,BRUSSELS AIRLINES,2023-07-03,19:00:00+02:00,2023-07-04,08:05:00+03:00,207.32,122.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:55,1,9,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-03,06:55:00+02:00,2023-07-03,14:50:00+03:00,610.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,7,SN8172,SN,BRUSSELS AIRLINES,2023-07-04,06:50:00+02:00,2023-07-04,13:30:00+03:00,435.38,148.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,4,SN5631,SN,BRUSSELS AIRLINES,2023-07-05,19:00:00+02:00,2023-07-06,08:35:00+03:00,207.32,122.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,5,SN5589,SN,BRUSSELS AIRLINES,2023-07-05,19:15:00+02:00,2023-07-06,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-07-05,06:50:00+02:00,2023-07-05,15:10:00+03:00,325.38,136.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,08:20,1,8,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-05,06:55:00+02:00,2023-07-05,16:15:00+03:00,707.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,3,SN5589,SN,BRUSSELS AIRLINES,2023-07-06,19:15:00+02:00,2023-07-07,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,5,SN5631,SN,BRUSSELS AIRLINES,2023-07-06,19:00:00+02:00,2023-07-07,08:35:00+03:00,285.32,161.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-07-06,12:00:00+02:00,2023-07-06,15:45:00+03:00,421.14,82.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:05,1,9,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-06,06:55:00+02:00,2023-07-06,15:00:00+03:00,610.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,14:30,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-08,06:50:00+02:00,2023-07-08,22:20:00+03:00,487.38,148.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:10,1,9,SN4557,SN,BRUSSELS AIRLINES,2023-07-08,15:00:00+02:00,2023-07-08,21:10:00+03:00,491.72,152.72
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-07-08,19:15:00+02:00,2023-07-09,08:35:00+03:00,495.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-07-08,06:55:00+02:00,2023-07-08,13:35:00+03:00,677.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,9,SN5589,SN,BRUSSELS AIRLINES,2023-07-08,19:15:00+02:00,2023-07-09,14:35:00+03:00,752.32,218.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-07-09,07:00:00+02:00,2023-07-09,10:45:00+03:00,421.14,82.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-07-09,06:55:00+02:00,2023-07-09,14:35:00+03:00,677.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,11:50,1,9,SN5589,SN,BRUSSELS AIRLINES,2023-07-10,19:15:00+02:00,2023-07-11,08:05:00+03:00,147.88,84.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:05,2,9,SN5631,SN,BRUSSELS AIRLINES,2023-07-10,19:00:00+02:00,2023-07-11,08:05:00+03:00,207.32,122.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:55,1,9,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-10,06:55:00+02:00,2023-07-10,14:50:00+03:00,707.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-07-11,06:50:00+02:00,2023-07-11,13:30:00+03:00,487.38,148.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,6,SN5631,SN,BRUSSELS AIRLINES,2023-07-12,19:00:00+02:00,2023-07-13,08:35:00+03:00,207.32,122.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,2,SN5589,SN,BRUSSELS AIRLINES,2023-07-12,19:15:00+02:00,2023-07-13,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,3,SN8172,SN,BRUSSELS AIRLINES,2023-07-12,06:50:00+02:00,2023-07-12,15:10:00+03:00,325.38,136.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,08:20,1,9,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-12,06:55:00+02:00,2023-07-12,16:15:00+03:00,610.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,5,SN5589,SN,BRUSSELS AIRLINES,2023-07-13,19:15:00+02:00,2023-07-14,08:35:00+03:00,242.88,118.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:35,2,4,SN5631,SN,BRUSSELS AIRLINES,2023-07-13,19:00:00+02:00,2023-07-14,08:35:00+03:00,285.32,161.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,9,SN3259,SN,BRUSSELS AIRLINES,2023-07-13,12:00:00+02:00,2023-07-13,15:45:00+03:00,421.14,82.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:05,1,9,SN4545,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-13,06:55:00+02:00,2023-07-13,15:00:00+03:00,512.38,143.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,7,SN5589,SN,BRUSSELS AIRLINES,2023-07-15,19:15:00+02:00,2023-07-16,14:35:00+03:00,389.32,200.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:10,1,2,SN4557,SN,BRUSSELS AIRLINES,2023-07-15,15:00:00+02:00,2023-07-15,21:10:00+03:00,439.72,152.72
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,12:20,1,5,SN5589,SN,BRUSSELS AIRLINES,2023-07-15,19:15:00+02:00,2023-07-16,08:35:00+03:00,443.88,156.88
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,14:30,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-15,06:50:00+02:00,2023-07-15,22:20:00+03:00,487.38,148.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,05:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-07-15,06:55:00+02:00,2023-07-15,13:35:00+03:00,580.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,07:20,1,1,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-07-15,06:50:00+02:00,2023-07-15,15:10:00+03:00,964.38,151.38
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,18:20,2,1,SN5589,SN,BRUSSELS AIRLINES,2023-07-15,19:15:00+02:00,2023-07-16,14:35:00+03:00,389.32,200.32
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,02:45,0,7,SN3259,SN,BRUSSELS AIRLINES,2023-07-16,07:00:00+02:00,2023-07-16,10:45:00+03:00,317.14,82.14
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-07-16,06:55:00+02:00,2023-07-16,14:35:00+03:00,482.58,143.58
2023-03-18,BRU,BRUSSELS AIRPORT,BE,CFU,IOANNIS KAPODISTRIAS,GR,06:35,2,9,SN5587,SN,BRUSSELS AIRLINES,2023-07-16,07:00:00+02:00,2023-07-16,14:35:00+03:00,551.11,212.11
