scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-05T12:25:00.000,2023-04-05T14:20:00.000,Ryanair,02:55,116.69,116.69,False,False,0.0,ADT,1
2023-03-19,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-05T16:20:00.000,2023-04-05T18:15:00.000,Ryanair,02:55,113.99,113.99,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05T10:00:00.000,2023-04-05T12:25:00.000,Ryanair,02:25,116.69,116.69,False,False,0.0,ADT,-1
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05T14:45:00.000,2023-04-05T17:10:00.000,Ryanair,02:25,110.49,120.99,True,False,10.5,ADT,-1
2023-03-19,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-05T21:55:00.000,2023-04-06T00:20:00.000,Ryanair,02:25,88.74,88.74,False,False,0.0,ADT,-1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-05T06:45:00.000,2023-04-05T09:30:00.000,Ryanair,02:45,133.59,133.59,False,False,0.0,ADT,3
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-05T06:55:00.000,2023-04-05T09:05:00.000,Ryanair,02:10,87.99,87.99,False,False,0.0,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-06T06:25:00.000,2023-04-06T08:40:00.000,Ryanair,02:15,84.55,84.55,False,False,0.0,ADT,3
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-06T11:25:00.000,2023-04-06T13:20:00.000,Ryanair,02:55,152.92,152.92,False,False,0.0,ADT,2
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-06T09:00:00.000,2023-04-06T11:25:00.000,Ryanair,02:25,116.69,116.69,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-06T15:05:00.000,2023-04-06T17:30:00.000,Ryanair,02:25,115.79,115.79,False,False,0.0,ADT,-1
2023-03-19,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-06T10:20:00.000,2023-04-06T12:45:00.000,Ryanair,02:25,54.95,54.95,False,False,0.0,ADT,5
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-06T17:30:00.000,2023-04-06T20:15:00.000,Ryanair,02:45,154.09,154.09,False,False,0.0,ADT,4
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-06T17:45:00.000,2023-04-06T19:55:00.000,Lauda Europe,02:10,120.99,120.99,False,False,0.0,ADT,-1
2023-03-19,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-06T20:00:00.000,2023-04-06T23:35:00.000,Ryanair,04:35,87.89,95.99,True,False,8.1,ADT,5
2023-03-19,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-07T11:00:00.000,2023-04-07T13:15:00.000,Ryanair,02:15,151.74,151.74,False,False,0.0,ADT,-1
2023-03-19,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-07T07:55:00.000,2023-04-07T12:30:00.000,Ryanair,03:35,100.33,100.33,False,False,0.0,ADT,5
2023-03-19,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-07T07:00:00.000,2023-04-07T09:25:00.000,Ryanair,02:25,141.37,141.37,False,False,0.0,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07T09:10:00.000,2023-04-07T11:25:00.000,Malta Air,02:15,133.99,133.99,False,False,0.0,ADT,-1
2023-03-19,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-07T20:00:00.000,2023-04-07T22:15:00.000,Malta Air,02:15,123.72,123.72,False,False,0.0,ADT,-1
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-07T16:35:00.000,2023-04-07T19:05:00.000,Ryanair,02:30,178.99,178.99,False,False,0.0,ADT,-1
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07T07:05:00.000,2023-04-07T09:00:00.000,Ryanair,02:55,116.69,116.69,False,False,0.0,ADT,-1
2023-03-19,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-07T17:30:00.000,2023-04-07T19:25:00.000,Ryanair,02:55,101.39,101.39,False,False,0.0,ADT,3
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07T09:45:00.000,2023-04-07T12:10:00.000,Ryanair,02:25,139.99,139.99,False,False,0.0,ADT,2
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-07T17:20:00.000,2023-04-07T19:45:00.000,Ryanair,02:25,154.09,154.09,False,False,0.0,ADT,-1
2023-03-19,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-07T16:15:00.000,2023-04-07T18:40:00.000,Ryanair,02:25,70.13,70.13,False,False,0.0,ADT,5
2023-03-19,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-07T10:00:00.000,2023-04-07T12:45:00.000,Ryanair,02:45,214.99,214.99,False,False,0.0,ADT,-1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-07T20:55:00.000,2023-04-07T23:40:00.000,Ryanair,02:45,177.79,177.79,False,False,0.0,ADT,1
2023-03-19,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-07T06:30:00.000,2023-04-07T10:05:00.000,Ryanair,04:35,108.99,108.99,False,False,0.0,ADT,5
2023-03-19,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-08T08:10:00.000,2023-04-08T12:35:00.000,Ryanair,03:25,95.99,95.99,False,False,0.0,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-08T07:45:00.000,2023-04-08T10:00:00.000,Ryanair,02:15,115.99,115.99,False,False,0.0,ADT,5
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-08T21:30:00.000,2023-04-08T23:59:00.000,Malta Air,02:29,85.99,85.99,False,False,0.0,ADT,1
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-08T11:05:00.000,2023-04-08T13:00:00.000,Ryanair,02:55,197.24,197.24,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-08T15:50:00.000,2023-04-08T18:15:00.000,Ryanair,02:25,176.4,176.4,False,False,0.0,ADT,-1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-08T13:35:00.000,2023-04-08T16:20:00.000,Ryanair,02:45,160.99,160.99,False,False,0.0,ADT,-1
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-08T17:20:00.000,2023-04-08T19:30:00.000,Ryanair,02:10,77.09,77.09,False,False,0.0,ADT,3
2023-03-19,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-09T09:55:00.000,2023-04-09T12:50:00.000,Ryanair,02:55,160.14,160.14,False,False,0.0,ADT,-1
2023-03-19,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-09T17:00:00.000,2023-04-09T20:40:00.000,Ryanair,02:40,74.99,74.99,False,False,0.0,ADT,1
2023-03-19,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-09T17:30:00.000,2023-04-09T19:55:00.000,Ryanair,02:25,33.65,38.99,True,False,5.34,ADT,2
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-09T09:45:00.000,2023-04-09T12:00:00.000,Malta Air,02:15,106.63,106.63,False,False,0.0,ADT,1
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-09T16:45:00.000,2023-04-09T18:40:00.000,Ryanair,02:55,120.99,120.99,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-09T09:55:00.000,2023-04-09T12:20:00.000,Ryanair,02:25,196.99,214.99,True,False,18.0,ADT,5
2023-03-19,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-09T07:30:00.000,2023-04-09T09:55:00.000,Ryanair,02:25,34.09,34.09,False,False,0.0,ADT,4
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-09T21:30:00.000,2023-04-10T00:15:00.000,Ryanair,02:45,132.54,132.54,False,False,0.0,ADT,4
2023-03-19,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-09T12:35:00.000,2023-04-09T16:10:00.000,Ryanair,04:35,124.99,124.99,False,False,0.0,ADT,3
2023-03-19,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-10T17:40:00.000,2023-04-10T20:30:00.000,Ryanair,02:50,124.89,124.89,False,False,0.0,ADT,-1
2023-03-19,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-10T20:25:00.000,2023-04-10T22:40:00.000,Ryanair,02:15,111.49,120.99,True,False,9.5,ADT,-1
2023-03-19,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-10T12:00:00.000,2023-04-10T16:35:00.000,Ryanair,03:35,52.84,52.84,False,False,0.0,ADT,3
2023-03-19,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-10T20:55:00.000,2023-04-10T23:20:00.000,Malta Air,02:25,33.18,33.18,False,False,0.0,ADT,3
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10T06:30:00.000,2023-04-10T08:45:00.000,Ryanair,02:15,64.31,64.31,False,False,0.0,ADT,4
2023-03-19,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-10T09:30:00.000,2023-04-10T11:45:00.000,Malta Air,02:15,112.5,112.5,False,False,0.0,ADT,3
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-10T12:05:00.000,2023-04-10T14:35:00.000,Ryanair,02:30,116.99,116.99,False,False,0.0,ADT,3
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-10T18:00:00.000,2023-04-10T19:55:00.000,Ryanair,02:55,89.74,89.74,False,False,0.0,ADT,5
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-10T16:55:00.000,2023-04-10T19:20:00.000,Ryanair,02:25,155.09,155.09,False,False,0.0,ADT,1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-10T19:20:00.000,2023-04-10T22:05:00.000,Ryanair,02:45,112.74,112.74,False,False,0.0,ADT,4
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-10T08:55:00.000,2023-04-10T11:05:00.000,Ryanair,02:10,68.12,68.12,False,False,0.0,ADT,2
2023-03-19,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-11T07:20:00.000,2023-04-11T11:45:00.000,Ryanair,03:25,34.91,37.99,True,False,3.08,ADT,-1
2023-03-19,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-11T17:20:00.000,2023-04-11T19:45:00.000,Ryanair,02:25,79.75,79.75,False,False,0.0,ADT,4
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-11T19:20:00.000,2023-04-11T21:35:00.000,Malta Air,02:15,110.73,110.73,False,False,0.0,ADT,-1
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-11T15:35:00.000,2023-04-11T18:05:00.000,Ryanair,02:30,85.55,85.55,False,False,0.0,ADT,-1
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11T13:45:00.000,2023-04-11T15:40:00.000,Ryanair,02:55,66.24,66.24,False,False,0.0,ADT,2
2023-03-19,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-11T16:45:00.000,2023-04-11T18:40:00.000,Ryanair,02:55,37.83,37.83,False,False,0.0,ADT,3
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11T06:30:00.000,2023-04-11T08:55:00.000,Ryanair,02:25,89.74,89.74,False,False,0.0,ADT,5
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-11T12:15:00.000,2023-04-11T14:40:00.000,Ryanair,02:25,102.39,102.39,False,False,0.0,ADT,1
2023-03-19,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-11T09:25:00.000,2023-04-11T11:50:00.000,Ryanair,02:25,36.99,36.99,False,False,0.0,ADT,-1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-11T16:00:00.000,2023-04-11T18:45:00.000,Ryanair,02:45,99.99,99.99,False,False,0.0,ADT,1
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-11T06:35:00.000,2023-04-11T08:45:00.000,Ryanair,02:10,67.49,67.49,False,False,0.0,ADT,1
2023-03-19,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-11T07:15:00.000,2023-04-11T10:50:00.000,Ryanair,04:35,59.86,59.86,False,False,0.0,ADT,-1
2023-03-19,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-12T10:05:00.000,2023-04-12T13:00:00.000,Ryanair,02:55,82.57,82.57,False,False,0.0,ADT,4
2023-03-19,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-12T17:25:00.000,2023-04-12T19:40:00.000,Ryanair,02:15,99.8,99.8,False,False,0.0,ADT,2
2023-03-19,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-12T13:10:00.000,2023-04-12T17:45:00.000,Ryanair,03:35,36.19,39.99,True,False,3.8,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-12T16:35:00.000,2023-04-12T18:50:00.000,Ryanair,02:15,45.48,45.48,False,False,0.0,ADT,4
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-12T09:25:00.000,2023-04-12T11:55:00.000,Malta Air,02:30,40.91,40.91,False,False,0.0,ADT,4
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12T12:25:00.000,2023-04-12T14:20:00.000,Ryanair,02:55,59.59,67.99,True,False,8.4,ADT,1
2023-03-19,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-12T16:20:00.000,2023-04-12T18:15:00.000,Ryanair,02:55,44.46,44.46,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T10:00:00.000,2023-04-12T12:25:00.000,Ryanair,02:25,90.99,90.99,False,False,0.0,ADT,2
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T14:45:00.000,2023-04-12T17:10:00.000,Ryanair,02:25,76.39,76.39,False,False,0.0,ADT,4
2023-03-19,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-12T21:55:00.000,2023-04-13T00:20:00.000,Ryanair,02:25,57.59,57.59,False,False,0.0,ADT,1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-12T06:45:00.000,2023-04-12T09:30:00.000,Ryanair,02:45,99.8,99.8,False,False,0.0,ADT,-1
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-12T06:55:00.000,2023-04-12T09:05:00.000,Ryanair,02:10,44.03,44.03,False,False,0.0,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-13T06:25:00.000,2023-04-13T08:40:00.000,Ryanair,02:15,31.08,35.99,True,False,4.91,ADT,-1
2023-03-19,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-13T11:25:00.000,2023-04-13T13:20:00.000,Ryanair,02:55,44.39,50.99,True,False,6.6,ADT,-1
2023-03-19,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13T09:00:00.000,2023-04-13T11:25:00.000,Ryanair,02:25,87.99,87.99,False,False,0.0,ADT,-1
2023-03-19,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-13T15:05:00.000,2023-04-13T17:30:00.000,Ryanair,02:25,88.74,88.74,False,False,0.0,ADT,5
2023-03-19,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-13T10:20:00.000,2023-04-13T12:45:00.000,Ryanair,02:25,34.09,34.09,False,False,0.0,ADT,-1
2023-03-19,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-13T17:30:00.000,2023-04-13T20:15:00.000,Ryanair,02:45,111.74,111.74,False,False,0.0,ADT,5
2023-03-19,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-13T17:45:00.000,2023-04-13T19:55:00.000,Lauda Europe,02:10,51.49,58.99,True,False,7.5,ADT,-1
2023-03-19,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-13T20:00:00.000,2023-04-13T23:35:00.000,Ryanair,04:35,55.46,63.99,True,False,8.53,ADT,-1
2023-03-19,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-14T11:00:00.000,2023-04-14T13:15:00.000,Ryanair,02:15,67.99,67.99,False,False,0.0,ADT,-1
2023-03-19,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-14T07:55:00.000,2023-04-14T12:30:00.000,Ryanair,03:35,77.71,77.71,False,False,0.0,ADT,1
2023-03-19,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-14T07:00:00.000,2023-04-14T09:25:00.000,Ryanair,02:25,60.99,60.99,False,False,0.0,ADT,-1
2023-03-19,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14T09:10:00.000,2023-04-14T11:25:00.000,Malta Air,02:15,80.51,80.51,False,False,0.0,ADT,3
2023-03-19,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-14T20:00:00.000,2023-04-14T22:15:00.000,Malta Air,02:15,33.32,33.32,False,False,0.0,ADT,4
2023-03-19,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-14T16:35:00.000,2023-04-14T19:05:00.000,Ryanair,02:30,91.88,91.88,False,False,0.0,ADT,4
