scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats,flightKey
2023-03-09,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-01T08:10:00.000,2023-04-01T12:35:00.000,Ryanair,03:25,231.43,231.43,False,False,0.0,ADT,3,FQS5YHY2BVLWNSY3K3X3NYEEOUUPPW7CMQEVFYWGTKKX42LRNX5BI3TY6MRTNRF2VW35I3QMDXWK6GBDBUUUNDDRVEP3H5QFC4XGUKSJBRXFQFZZPRKUULUC4ZFWTLCMHMJUUNMQ73NJ7SGOKL6HQRJ4UPGYDOX3C4DG7C6QLNCPWKVK2J34PPLO3WNT4QGS76A6GH3N7NGBCML6Y5PN6VBAE7NG6ZJWAGXDLJO6FQD6IVXLBI7Y3V2SE2E6YN7P
2023-03-09,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-01T07:45:00.000,2023-04-01T10:00:00.000,Ryanair,02:15,154.99,154.99,False,False,0.0,ADT,-1,QKAQVFE7EV2H5BDN3ODC3NZETSPXKAZ2UE2TGW474ZVX3XZD6UYVVZKMDEGMBIP5KPQC2BC4AFLEDHNGFBHOKVP7XTIAVCLVO44K3I5MVFTPWZNN3IZZJKJKN3HRBJ5JGGGG55K46ZOXFXXR7W6X5EXQFBUCLUNHG56EGMWOVTKV3TF4O3RLJAT7HIU7XKUDN5S7LTUHHUY3HBLLIJIVLFKHXQCIMSISRN46IQQ
2023-03-09,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-01T21:30:00.000,2023-04-01T23:59:00.000,Malta Air,02:29,76.57,85.99,True,False,9.42,ADT,5,TSDCYY6FRN3H4BM4HGCEBURFBCNKO5YZMXFDXE32N3UYPLNGDZUIWW3H5QKUKUKN5YMSHZKQH3RX3JC5WD4EB4KKXBH2LLVKKUFGGAY25HLXQ6BGFS662AMEH2SESS5C5UW6T5FHG5NJTCO6OUSDEPL5T75M7ZALNGXWMOUA2FZA5KEURRH6LDYJOYR3YOJI47W2UUZV7D76OMQ2PYISZW3LNXXBYQ2Q4DTDC6UCWBTTELLRUAHZWYSFPO67APLW
2023-03-09,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-01T11:05:00.000,2023-04-01T13:00:00.000,Ryanair,02:55,203.99,203.99,False,False,0.0,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKQMPPBYDGFDVDMGYX6ER2HXDOGLWWYJEAEFJJ2VVXSJDIHVNJHHHQL37ICDRADPX2FU45NVFPESFUU4JKB25QCFPA3K5X73LDPR3EDWWZMECW5QILQUTWYTJMDMB4ESH5CBYTU6P5KK65NFUG6VP7KHOQLSGROWY6DBOWZY4QB2OSGRPDOSZUNO2JTMPVK3MN77GK2WE5WYNN3HRNM4TRIL3RPZ4VUIX2V36TDQC
2023-03-09,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-01T15:50:00.000,2023-04-01T18:15:00.000,Ryanair,02:25,174.99,174.99,False,False,0.0,ADT,4,DML3EYUSFGJUNMMVT425ALKTFVMRQJAXMASGTU7AREDFZCUJB2BMMIMFURV7JAMJN263AGSBAHJNOOTO4ZRM4A7BED3OBATH2LJMVSDHNOUZRV7NKKG3E7D7V2GCKZ4COME5Q7P56MEQF2RKYOKM7PEXJ646VY6DRRQA5VVHHI7CPERUEAFXX2TDLB42GURJIZ2A2TCFPFTM3LCNXRAFF3ISVPUXGCCGUJ4XWDI2EVTIOQF26VZVQRJ6SYC5KTAF
2023-03-09,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-01T13:40:00.000,2023-04-01T16:25:00.000,Ryanair,02:45,214.99,214.99,False,False,0.0,ADT,-1,5URNLR5K6NIJWCYK7DIWOVTLR3G5OO67CA42NGS5ZVYRKBVVZPPNENY4ALHIEGWQP4QWGIRVX3HKRPSZG2Z5NF3XCH666DB3ZCXYTXEP7TVQ5JMZARIJ3WMXIIPTFWV3QS7MFZFUEF2CFFS667JGJYPZVRRVNNUGWLNRUG2U25EXHWMKSPFAYJS47EPVENTRRRBDG2ZY5OYPJYYI6UPB3RLCQINQ32ZDUJITRJA
2023-03-09,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-01T17:20:00.000,2023-04-01T19:30:00.000,Ryanair,02:10,104.99,104.99,False,False,0.0,ADT,-1,2S4FEWIH7FT3WKLSPKBJKZVY7N2P4DPBDXOCXXVFUUWRMXW6VUGFU2MKQAMY2YXMBI4T4V7537D44EPXROFSS7LI5FE725GL3BT3TNMEAH5LTEJISX572QIMNZEW3JYGBSIUPMCARBEHYDPVDE2Z3C5PTEM3J33DAEO5E52MGZFU4NFKM7GLA4IV5VRKUOJQD67I54JOWUSOO6BCUDYHD244BPXU6SP5EF47AHI
2023-03-09,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-02T09:55:00.000,2023-04-02T12:50:00.000,Ryanair,02:55,256.99,256.99,False,False,0.0,ADT,-1,A42PLN5TXVY6FT6OEBH5TNDES5PKZZABI4ENYDQQIQJQAS5HTZB2OPEP3HTVUZTV6ZGRPTIHJPBVU33MZIBNIH36BDTEKH5WMBC4UDEZGGUS2MZD2JV5YUKB55OHUMG7Y25D5DDAKLHUWJVEVOFKJTJFHWYNA6ZYCIH4CW6C4XY5POIQ2FRIQD7TN5TJHOWZPVF4H2SXM4QGRZJ6LPIQDFU46HAXBKLMGC2YY2A
2023-03-09,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-04-02T17:00:00.000,2023-04-02T20:40:00.000,Ryanair,02:40,131.49,131.49,False,False,0.0,ADT,5,YBWBGHBVRNKOJMSTM4EZLX72CTCMAYXDP5YEK22FOQDSN2SQFCIIZHO4BQXBHU5KKNH2OUOUWW5BGOKUC24C7SFL7RGPVYBU223THVEHM6V4Q6CBJNTONAP7OQ5GMXD5ERWATCPVGMM2TEWWRYCG2FVLH4GYKZUGBQYKAXP672N7YG6NJZLED4P3RVKIDMP3L4LRPIWGYUEWCKHIXYRJE6TE75BUUNCVXWEMYV3TMLKVSCNNJ6326FB3DWZYDYKF
2023-03-09,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-02T17:30:00.000,2023-04-02T19:55:00.000,Ryanair,02:25,122.86,122.86,False,False,0.0,ADT,-1,HLDDXD4DJA7LP3UBCJGOERRRCLDYP2C6XL6XXE53A4T2CQKHAPKJ3QUWKL232NJV2QEV45X43UNQLTR7RS43AQQLWJO3QIWFUYNCPPUL3TBKKZYIOWQPZ7E2YEOOLTDKWWO2AQFHTYBU5SUJYMPE4VVLBN345DQFCEUCGFCCZ7KOSAO7GU6KWNHUY3HM43HES5H6CUNO6DMQIZAB6LNMY5MSFWM6CB4PRQ5VR5HIJ2IR6P4KLSSDYCKCML6EF5PC
2023-03-09,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-02T09:45:00.000,2023-04-02T12:00:00.000,Malta Air,02:15,196.63,196.63,False,False,0.0,ADT,-1,4PBJ5JB7ODVSS4VWTJ7DXXXVLXGCC5JZJNTPBPMULM6RCFCILNP23NG7TNE7DVZ5XAEJ6YZ4ENWH6X3PQ2BDTLDRTRSDFCHFSGCXEKUYE3QXQFZTIWGAS56CKBVRUUKZAR77YXTNJIR7TLZU62PVUBO4FOX7RN3BRWCSTKON4RF2UGS4KYXRRGKXND7CVRYYGZTZ2L32667UQMCQY35JMZQSVWQ4FSVV7ITM7AHHNVM7YKSNAEFCPGJRJ6SPN3OS
2023-03-09,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-02T16:45:00.000,2023-04-02T18:40:00.000,Ryanair,02:55,120.99,120.99,False,False,0.0,ADT,-1,YBWBGHBVRNKOJMSTM4EZLX72CTXT2U5VYA3BFFID43F23L5OKUSVZT4IH7SKOL4V3LACNRNYQTYDLEBO2MSRQ5FP2QIMW4KZWDYHN7QYEAIS3AUCR2CEKSHNH3JZL3ZPCOCOEDADZZC3AGVZCJ7MP4HEHN454XNNM7BWQCY3DWTY4YLJRAO63OKHN2LSYNCIXO2I2ONFLUBHQ3X6CPLP5SS7HUTTGHK2KC37G6A
2023-03-09,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-02T09:55:00.000,2023-04-02T12:20:00.000,Ryanair,02:25,197.24,197.24,False,False,0.0,ADT,-1,GBUXCUBIEB4ZEEH4Y5HLGCLMKSFK4RVOWCWHW2NOVITQCYIURX5EKNHKGNKBUL2FZTLWKP57CKMBR7MKHAOUQLXQD225KA6XOLDJHTODC33HDJWQ2EDHUDDMCWRZUMZMSFLRWKDNKDEXXJM4IWMUOHQWOPY4ZS4UK2YRB7ZMOZ3DDMVNZE3QJGV2MZIVKE4FY2KCVL25QABHUJLFIMCFURE2UC2CWLO4II36BSN6SW2X2ZPDB6NLDSN6OFVX7Q6Y
2023-03-09,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-02T07:30:00.000,2023-04-02T09:55:00.000,Ryanair,02:25,94.63,94.63,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBAYA65EV6EWGFAJIQFMHT3GPYEMUD7I3BYBNTXB4KU6D3EFRCC6UBXUJGRURW6GNPFDNA4MQSCZD4AOTPOGKA6UIHHKEWRNGQX5C4FYNC7E5EO3TVKZ3E5YQO255AAGMS3J2ZNGKZC2POCWF5EWZ3ONFJDKCCTGAFEIBSYJDOQNX6MLOGHBSONPROP6IK4OU4IGMYES22KEAGOOREA4YPLCDDK4I7WPIPGOAZS5Q
2023-03-09,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-02T21:30:00.000,2023-04-03T00:15:00.000,Ryanair,02:45,120.99,120.99,False,False,0.0,ADT,-1,YBWBGHBVRNKOJMSTM4EZLX72CQBVAUP3VT76XYJ2D2D2RZXAWIG73Y5U6DXXN3AOARH75JB4L3WPSQY6YGHOH5HIW43YNUJWTBC6F3FLKWFM22XWIHQNBOL7T3EABWX7VGCNTEQA7VX7R7APQ3TJZQK6PYY33N5IMEN7G5GTHBSI2MH5X5RS5OLXK4XPQSPKSNETEWCK5DOEMHIKGQ7NLN5AM65GF7S3U26FL5Y
2023-03-09,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-02T12:35:00.000,2023-04-02T16:10:00.000,Ryanair,04:35,218.95,241.99,True,False,23.04,ADT,-1,XFU75YZDWF3DTHVAVSJQC6FXH767BAIW5YPQMGBESPQEGTCVKQFQOYNT776IPELG7VJ52RCMUMIVSW522WRXIXU3MSZHDRXMTFECSFAJZJC766JLAZODSY7G2VYMYQ5EMS7PHQIQEM5Y3DBFP5NQZDMKOKPLFYO7BOA2LBSZ6EN3HE5EUDPBZWWA7Q4SLADO3G3PLVOSDM4WMIRUQCGXGNWAVYCDOHD2PBSNRMKE6NK73PACBAKIZMCN2U2CPC5V
2023-03-09,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-03T17:40:00.000,2023-04-03T20:30:00.000,Ryanair,02:50,186.15,186.15,False,False,0.0,ADT,-1,E2SN7K4LTVKKJNV6ISK33NRKQMKVXOR4UE46X4IYZ6GSUI5EPPS7ONPHZMLHY5KQMQ472HARUTZQARS6MRP7JMPIEVW3FQPJVPNFL3IXKLK6KKJQH2HWGBVFOY3U7P5ZPVS7R2USPXX3NSJNQ7TG6RVJGNQPJ6AZV5LIIH4YLDEG5LX57X2KFQYOFJSMWMRBPHSD36BRZFXJODE3H2I6IH7SU4P2LQCI4CBIWQSHNMRFVOIQHR6PIQPELM42BQIM
2023-03-09,FR 2915,BRU,Brussels,PMI,Mallorca,2023-04-03T20:25:00.000,2023-04-03T22:40:00.000,Ryanair,02:15,99.8,99.8,False,False,0.0,ADT,-1,AMYVYVOT4S3RDQXE2WLCNOIW3PNIF7NLJFWFWX2L4G6RUHB2EHWSBQX5YXIOLBO2RJODYNXZD6RRYCSCMC6QUANK6MLZVNXEWXLCNZUSAAGNVDXBYOUHLJTXFCWJDPVZ4QSR2RFZ5OT5Z7FIF73X5USHT3RHJEQZSDSCWOSDLSPGI7ORWAIP22SDU4NFR2NVDGLG26BLII2LLFRTUF25TAICACJV3GYK2WP67MZ3Z3ZSLRIDDCDSLNJ4KNOSXI4D
2023-03-09,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-04-03T12:00:00.000,2023-04-03T16:35:00.000,Ryanair,03:35,117.99,117.99,False,False,0.0,ADT,1,EUADYF2Q57IYJYEW6PX7K42HDQBKCQER5ITIOS7RGDQCXBNSDGMYGPCTVMQMO4TXAQ2AANZMP6IB5S4R7VF63IY24IVENNLABRB2BIKWWQMNIFDOM2J3MR4ZEZ2YCQ3Y3N5WWB3IBPHTO4ZC5Q75CX73JPKR7BCXLKLV2JG3F5RQCMVVEAD345TOQQLP6KKJWRUN5XEP6CQVCOP5UIJYB4XFM4JY5TP45AXQX6Q
2023-03-09,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-03T20:55:00.000,2023-04-03T23:20:00.000,Malta Air,02:25,67.54,67.54,False,False,0.0,ADT,-1,6FARM6XPDOX6SWHHCVV3KBJDFSZEPOTVZOXCY3RUTRXDVAO5M3NBCBVFRAJTPAMBOOHBCXMQMS4QXGIFX6HRRIGKBVRO25IWJDZPPHUN3S4WYH5T3F6ZXX7ZBWKURQPTZ45TDRCDXVB444FIGGBP2HDRCHQOLVYY6S4XG3LS63FOWTK5AX2LI7EAV26CEXFFPIGUCKUOITHQYHDGNIQAUSOYS45HGFEY7QZMVSCDZO5QLIJLSNV6EGV6OLJY2WQZ
2023-03-09,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-03T06:30:00.000,2023-04-03T08:45:00.000,Ryanair,02:15,159.56,159.56,False,False,0.0,ADT,4,4UAUZM3OJ5YRK7S4L4COKW7MOQOTAXXHAIMYKHF3MTUHEJMKZKZ7ME3O5UDGBXSZWBH45U2JMOPTRAMZSQ4KRJAIJ3VYSMGIQDCC3MFINCKSVNJGARJKZJF5YPVBK4ML4ZFD7LO445Y6JBJNJNADBDCQXWS25W4F7GPPQJGYAMU2JMPSYAQOVXIZXO6JVIOZZU6X36MW2HJVQECAN6YMTURWEHQBI6JCZ7ZHVXPJMKEL4UCUXO2KXQHIPS6WLIJZ
2023-03-09,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-04-03T09:30:00.000,2023-04-03T11:45:00.000,Malta Air,02:15,126.29,126.29,False,False,0.0,ADT,-1,77TY3D62D5YRBVS4WGNPD6V7HHPVKM7QUCFOK4U6ECJLBM7KWFWOSTEYP47YPB4TOM776H7NEIW3YPTUQQ4ILGVQAJBNJXMB6PA6LTTK5RHDIOLMQ6DTOC5ST2QSEFO3STEPKWPEMT4NOXGWVHPOT2HRHEX3N6LAN3TA3OPGXYPR5Q6EGKVKSWNIBWV4GYVCYNQZDRKQ2TGOO5WYTS5Z6WVI5LEZPG7VZFKKFQ775QJAIWSWNAMMURURLGNIVDK7
2023-03-09,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-03T12:05:00.000,2023-04-03T14:35:00.000,Ryanair,02:30,127.33,127.33,False,False,0.0,ADT,1,77TY3D62D5YRBVS4WGNPD6V7HHB6HCRX2X6HPBKYZA35CB6L66VRCGO3WTG357HDAXRSYVFISEK4VJ34C2Z4V36AD277EJGVS4XBQGHP7JAB6ZEXEURJIQEYS6OPUDEHJYUGDRC2PLDANNZDCDFQDCQMPVQJFINEKZEOAH3BIKQ5KGZAXZJ5QBHNT2OONIGPJVNTOSYU64FW46FTGTAOPX4CENALSRJR3MQIIBYWM7ESSDVIRSAIAHHLIERQC6W4
2023-03-09,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-03T18:00:00.000,2023-04-03T19:55:00.000,Ryanair,02:55,99.8,99.8,False,False,0.0,ADT,3,AMYVYVOT4S3RDQXE2WLCNOIW3NJ62BDVU7HXA4SDLQ4AIOJLXHPZB6D53FCTIPICK3YC5JD2PR3DGYMJ6CEHNRH2MPS37BXQKXK4NMM44C3GIGIYWR4HYAWT3VSOXWCP23CLKMTZG6JSU7FP6JIR275LKWZYDECZFSJO3UWMU5JG66IW453FBVTH4HFOR3YFMNFPAFIHCNACKG2GBEQ73NUQRLGJFUFXF7R2LZE4AOY5GHMMDZEW43BO5VVN5XCD
2023-03-09,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-03T16:55:00.000,2023-04-03T19:20:00.000,Ryanair,02:25,128.87,128.87,False,False,0.0,ADT,4,YBWBGHBVRNKOJMSTM4EZLX72CQZJUG5PDVRL2T66UY6NLH623TX5LRAUYTSQEA2DGLNE7GZHRM7JU4UHT24P6TDAWLKFX5TA3QYOH5HOGIX3PB3VQX4S4SV6TKML5KKOKMRMMZAEDWVZIUDPHIWLH6J526WEUC3MGUJXWJZJZWG2N6ZOEGFNXRBUHNMHPHCYOA5HDTA5NJXOD6CV7QCQO52VZMW4M2BMCJJXP5IYNZGHZOVDEHQHHRKL7Q76XJD7
2023-03-09,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-03T19:20:00.000,2023-04-03T22:05:00.000,Ryanair,02:45,155.27,155.27,False,False,0.0,ADT,-1,LOWO6PYNK3JPPW3DC6BRRKJIQK2ZVTF3OK6O4RESWMAK6S4R2KCZ4TLAWJ4IYT64AXKSVAHXCM6DUMJUQU3UYV7VHEYYOAVANV7QQDE7AEU2ITPD3RHW7N76GWFDW6MBIWVMXHIPM42L7KLA7AIGX4WLX3SHOWLXX2LVLUEJJAACIIILZECUV42YCH5GGXTHDVMAVZ46VZMUXQXXPGDMNNNK34MBC5ZM35GOWV3BVYTG7757KZH7XHLECBSVVECJ
2023-03-09,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-03T08:55:00.000,2023-04-03T11:05:00.000,Ryanair,02:10,87.24,87.24,False,False,0.0,ADT,4,QKNU3VBTVPDN7DYIBOSBJL5TYID5RSQXPNUYUMLXAX43QJFPFC7Y5OM2XGBDSMOX64GYG45QTRKF6XKM3NMTMYJYMLBCYMMB3JRG54OQ467LBTZZZAFRPNLR63Y5ABJCA4536DHB3QQCAFTAT3XBGI6LAITKUYQCOIQOYEKZF6HZD7IK7R7HWKKRRTAISUOQYCVT4P5JTUGMMHVUIAJEARCCCXJ7HRQZKI7NZM6DI2XJZUABF3CEJR6O2Q2V3NFU
2023-03-09,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-04-04T07:20:00.000,2023-04-04T11:45:00.000,Ryanair,03:25,134.59,134.59,False,False,0.0,ADT,-1,2WWJR3GGGRT35GTZRLQDQ3SOUFLKUGLO2FTHNRE4JM2T4BI7WCZQ5B7277LQUEE6QANBV6Z2L6IMR3VRWC75LFCE766DJIPLI4ELSRFOJTVZRSU354VHNQHU3DHUGAIOEJGM66HRUU5YYEKSZ6LM75LK3LS2CHI2C5ITUOOEFSPJHCNXZXTQSVZDMCORNVJPI5LG3XATEW5NLJQ3WAKNVMPVV7JIRFVLXRBKMN2XMLKHW33M6F6IW6H7ZT4BZ2AK
2023-03-09,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-04-04T17:20:00.000,2023-04-04T19:45:00.000,Ryanair,02:25,68.2,68.2,False,False,0.0,ADT,5,6FARM6XPDOX6SWHHCVV3KBJDFSZEPOTVZOXCY3RUTRXDVAO5M3NNMTLWNNUR5JSXY555LCVS2LFZZW7U7Q6TQZJH5OT2HXNUW7F36GXDO5I5WEZHIUJCJDPD577GJCB73HXFECUZDHZZUGA2B4DLY2SDGUJDED3X5NEACBWVDT6SDWJDXKYLWJBZGKKEG6CRRYV6D3ACST5P24VBEYOH6VNQAWJIYST4OQQVSHGLPAG27X3PS74LE7WMBZINKELQ
2023-03-09,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-04-04T19:20:00.000,2023-04-04T21:35:00.000,Malta Air,02:15,110.61,110.61,False,False,0.0,ADT,2,6OJH2ZJF6L5SP2AQRC2CFINVKQKGUZ5R6MO27DZ2LGFFLFTWIS6ZO5FUV3G5GU73PYKPEKGQA4K4R4G5GHAXLJN6YXSWVEXHO6XNFLMUQCQ2HNQ7YRECQSE2QDCBAV7DJPGSEHC65NW5MATPERS3SO5KLNPJIFKPDXBTYNKU5V72KF6RNI24S4PZJF3KIB2EB63GCSUQ7BPSR6G2AO26GET5YFHUSQU72RZ7RVRZAAOTIDGKL2XQNZZ5MDFCAEEA
2023-03-09,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-04-04T15:35:00.000,2023-04-04T18:05:00.000,Ryanair,02:30,198.1,198.1,False,False,0.0,ADT,1,4PBJ5JB7ODVSS4VWTJ7DXXXVLUA6SIYQRYU7R5OAUKXC4O3HDQ4KH2ZTO42HJ6K35SSE5T4TDRF3ADBSSTAVRBCXB2AG6R5CSNNKA5U35R7AT3N45ECXO3MBTGJFOQVBPVJUNBWL7IMO74E7OZHAVLGLHKAYDEX4AWDA4ZX2OQJXTZ3MCAJXHGZ5SYIEMR36SMNZX7BSXGXKFDTGDRFLL5J3YJKWLFLOK4RDJ33GQOPGB23ZGLSOUVHIPROWUXUG
2023-03-09,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-04-04T13:45:00.000,2023-04-04T15:40:00.000,Ryanair,02:55,120.99,120.99,False,False,0.0,ADT,-1,YBWBGHBVRNKOJMSTM4EZLX72CTXT2U5VYA3BFFID43F23L5OKUSVZT4IH7SKOL4V3LACNRNYQTYDLEBO2MSRQ5FP2QIMW4KZWDYHN7VTFS3DRTZXRGGHQNAYOK7ODHNJW73SDHZTYAGDEIMMTISTHWC7ZA6SOUB2YJJI6I7527OYTMSJWS2D6CEJPZLFE7D6Q67LGQM7VY64TDSO77YJ3326SPTPIG4FSOAQSHA
2023-03-09,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-04-04T16:45:00.000,2023-04-04T18:40:00.000,Ryanair,02:55,101.39,101.39,False,False,0.0,ADT,3,AMYVYVOT4S3RDQXE2WLCNOIW3NJ62BDVU7HXA4SDLQ4AIOJLXHPX3E3B277DOUJ63XSXRNQ2HZIFPX4L2FPYXFBCDINLLIB5YS6KCN4YCJ5CTBSU63K2J2SR5EW5D3Y6FHTZS27ZB6S76IGHBCSM3HZTPZNENBL5B72D3IYQOQ4PHOUGQUKMWLFOVBLDHQPNC6WBND3ZSDR4BFWZJMBNL5TCDTUPBGQ6Q3W7ACGPXQVXNSX3SZQIDR6PENYP5LU7
2023-03-09,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-04T06:30:00.000,2023-04-04T08:55:00.000,Ryanair,02:25,128.24,139.99,True,False,11.75,ADT,3,LOWO6PYNK3JPPW3DC6BRRKJIQJY3RK2OB4ZIPOV5RXMZCL4XWGQCEKG5GK3R2RO2KLJMDLDX5VF2ZEMGI6JRF3IKHIBCNWQDLJNFGURJAPKXYAINUVPLIZ2WX3HSS2LBHD5ZAS5FB5JIWM5EGV6Y5DG7ICH4XFZNBX3FNGD2UL3UAJWLHPPIGMUAV7EYYUMSGXP2HHKSAKFEBDIBFD3GLSPGJC35W3JW5N66LGMLPK7NC476RU5MRQ3FH7AQNESI
2023-03-09,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-04-04T12:15:00.000,2023-04-04T14:40:00.000,Ryanair,02:25,133.59,133.59,False,False,0.0,ADT,-1,YBWBGHBVRNKOJMSTM4EZLX72CQZJUG5PDVRL2T66UY6NLH623TXUK5LNSKVDO2BCXXQAU22UW5Z3DGQAYMJLKRU4T4S5PONSVEW4XUMWF4VVO3QBIDEUCXZBDRIPBODDIN5ZM46TNO7IMZZXBC6WPLC3776EXOQGETTUNHKUQE7CSZ2O2JHUSHLZX5BUO7LUI3E4R77XMCJPMH7F2A7IPZ23TQGQE6HBFSQPLWRA46NHZYDBFDQFCWAQH6RNOAA7
2023-03-09,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-04-04T09:25:00.000,2023-04-04T11:50:00.000,Ryanair,02:25,91.88,91.88,False,False,0.0,ADT,1,TSDCYY6FRN3H4BM4HGCEBURFBAYA65EV6EWGFAJIQFMHT3GPYEM3RE7S3K5DKVEGTTKJVFTCRNBAIXAIIN2GGIZUBYSH2ZMNCHMSU6RFLPMFKLYVXH6BVG42OS5AIFIRGEDNYIJQFKDPNNIQ3KVSHXRMGOVJ4V6GMU57VRZ2KL2QSE2DH775KHIBSJEPMRFSVI4XIXTRZCAG5TLMBV3G3MMYBP7JS5LNEDB6XTALJ76VPNZDS7GMMWKOX4RBR5DZ
2023-03-09,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-04-04T16:00:00.000,2023-04-04T18:45:00.000,Ryanair,02:45,148.81,148.81,False,False,0.0,ADT,-1,LOWO6PYNK3JPPW3DC6BRRKJIQK2ZVTF3OK6O4RESWMAK6S4R2KCXBJPS35EWASE4YRRA6H2ORI2S3ONMGH7F4KKWAFFBOGAKNN6HOO63GOOF2NTWTSJT72EUNVCHUOSTABBXYKDOGXWW563W6EGXB63YEDFDVULXDUHO3APMUJ43LWG6XOIA6QHLIY4VZXW365ZOBJRMPJFOUMR5RXCFQA57Q77YGVXOIEGHRY2JCUWCIFSB7RZT4JGUUU5AWARQ
2023-03-09,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-04-04T06:35:00.000,2023-04-04T08:45:00.000,Ryanair,02:10,50.69,50.69,False,False,0.0,ADT,-1,BHZN743HJWH6BX3NYURSOSESUGFEYCU7GP7JCNQZ2I4SCQ5LUYZQIEK6OVFK6BD566Z2ELVJO5C5JB26JS4Z2CJCBKCRBYLG3H7WW2I2EL4GRWOV5773Y3XRXL3MAW4BKIZMB26N3AMHYGZBYFRD756DBPWA7E4V4PEK6VI2YBXJ7MIBZC4KV3PMNC6O2WMEWEJFTYL4HIPKILSCQNICTKU7ZZP5CFA7P7K2MS3ULRI4LQ4TADSIZSMHX54REZEX
2023-03-09,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-04-04T07:15:00.000,2023-04-04T10:50:00.000,Ryanair,04:35,189.32,211.99,True,False,22.67,ADT,4,FQS5YHY2BVLWNSY3K3X3NYEEOU7SQPQVHZ5OBHUJN6UO3BMUI2G753SIMOB6UCTHJI2K5L7KMQ5GRDEPVJ4JWAZO6WU5YTZ3SLOAESL7K463LP5MMWOZ6KL3IOJERCQWXVMBVPG4GSCVAXKMWXUM3YJ5LMZKPUIBLQ4QN54GCU44HJ5EUOZN6F2HOLIT53743PX6HCVRPZG7QZ4MGXKLXBQH7TLN2WHU4DLFQAHYPNI7BMPUQR2OTSQYP4ATAQDQ
2023-03-09,FR 2923,BRU,Brussels,AGP,Malaga,2023-04-05T10:05:00.000,2023-04-05T13:00:00.000,Ryanair,02:55,194.99,194.99,False,False,0.0,ADT,5,SSXCUEX5KEMEV2L4KHUC6YCNATRXMVRQTU5OSBHQHSOUQ65MYUOVLJRNFHX37CRIY4GGIM63SEZGL3OJOFVY57JIHQR6PCJIS4EXGFYLXURF5SF3CBZWLHZWNQSHWM45F25IFT6SLAC2YSMT7XWFU7GPJC5UY44W4CR6BXHCSTN27FPVI6JOU452PQCIVGVPJWW2RD7BLGMEHOFW2IEFJZ2LIMGXQHQ5KLB5AEQ
